customer_id,ownership,activation_plan_code,mnp_flag,calls_incoming_cnt,calls_outgoing_cnt,calls_incoming_duration,calls_outgoing_duration,total_call_count,total_sum_duration,tot_usage_mb,upload_usage_mb,download_usage_mb,days_since_latch,cnt_open_qrc,avg_days_to_close,cnt_call_drops,pcnt_dropped_calls,rsrp_voice_pcnt_poor_duration,rsrp_data_pcnt_poor_duration,mean_cqi_voice_pcnt_poor_duration,sinr_voice_pcnt_poor_duration,sinr_data_pcnt_poor_duration,age_on_network,cnt_connections,current_plan_code,cnt_recharges_made,total_payment_made,cnt_main_plans_taken,total_main_plans_mrp,cnt_addon_plans_taken,total_addon_plans_mrp,cnt_rchg_offline,cnt_rchg_online,cnt_rchg_on_or_before_expiry,cnt_rchg_after_expiry,current_active_plan_mrp,current_active_plan_validity,last_cycle_plan_mrp,last_cycle_plan_validity,avg_days_bw_rchg_and_expiry,stddev_days_bw_rchg_and_expiry,price_per_day,gb_per_day_quota,pcnt_quota_used,device_avg_asp,recharge_delay
10282,individual,8,0,19.0,138.0,29.26285085985335,197.95718259049585,157.0,227.2200334503492,10760.722252689284,635.1696708451385,10125.552581844146,7,4,14,5.773068657569504,3.677113794630257,55.86917938536286,62.40987549430535,96.65107865381296,79.99115578314388,90.7763090047501,724,1,2,74,18628.22090658254,50,12586.635747690905,24,6041.585158891636,37,37,46.0,28.0,300,90,1500,365,0.07874525424558179,0.33928301813193407,3.3333333333333335,1.5,23.352261833093063,50K_above,9.338906107849578
10283,individual,6,1,21.0,71.0,38.21576536866857,75.97757611128715,92.0,114.19334147995572,9422.294553946766,1311.753950063167,8110.540603883598,4,1,11,2.868829522653267,3.1182929594057254,23.159398596045786,25.87070722719226,10.721782423990966,3.1568687656574896,3.582507237870858,514,4,2,53,13341.83389255236,29,7300.2487336607255,24,6041.585158891635,26,27,25.0,28.0,1500,365,500,120,-0.004866215374004057,0.1159315603070049,4.109589041095891,3.0,10.223843917042931,50K_above,-6.971375084302621
10284,individual,1,0,7.0,254.0,7.55214481251605,440.51135745110156,261.0,448.06350226361764,1888.16585270282,947.3521337789922,940.8137189238279,11,4,13,6.774628981010097,2.595643287743332,79.19104659993343,88.46207180663208,68.87279913731128,1.5769914829072522,1.789616173797226,526,2,4,55,13845.299322459996,30,7551.981448614543,25,6293.317873845453,27,28,28.0,27.0,99,15,128,28,0.3557323159235124,1.9527690169741363,6.6,0.5,12.292746436867317,50K_above,6.686944844611998
10285,individual,1,1,37.0,14.0,41.65662381390881,23.83660509175625,51.0,65.49322890566506,9943.759733962179,1454.9455912523904,8488.814142709789,2,4,8,2.1899713066869,4.294061385660589,24.184130666022984,27.01540635479487,43.24050472227333,60.074589466395935,68.17440557452501,450,6,8,47,11831.437602829452,11,2769.059864491999,36,9062.377738337453,23,24,30.0,17.0,2999,700,300,90,-1.160775965940335,4.224756922424904,4.284285714285715,4.0,8.092252387664534,less_10K,-0.060788320430541276
10286,individual,4,1,14.0,6.0,21.477071479931862,11.234664744928331,20.0,32.71173622486019,3535.238251126825,1908.9374474582166,1626.3008036686085,1,4,9,0.38571739581869885,1.9285869790934942,63.44542331330168,70.87308267685125,85.7536534985395,55.05517598147363,62.47822797752707,1034,7,1,105,26431.935070150903,60,15103.962897229087,45,11327.972172921816,52,53,2.0,103.0,500,120,2999,700,-1.4936160048515443,0.03368655392173105,4.166666666666667,2.0,5.753968507693401,20K_to_30K,-2.392361402430801
10287,individual,5,1,100.0,8.0,144.78781987453527,15.46654731834037,108.0,160.25436719287563,1584.3432115258502,668.9784172109096,915.3647943149406,5,2,4,2.0237404439658535,1.8738337444128275,56.7285033028093,63.36980186671886,58.08783423748684,52.74392537027087,59.85535301571572,365,5,3,38,9565.843168245088,28,7048.516018706907,10,2517.3271495381814,19,19,35.0,3.0,1500,365,99,15,2.448318302939797,1.5389472092710381,4.109589041095891,3.0,1.719122408339681,30K_to_50K,4.6880365814595875
10288,individual,2,0,126.0,154.0,205.8695111533919,162.14445911185345,280.0,368.01397026524535,8289.684367817881,6037.742207068791,2251.94216074909,12,9,10,16.192155379566906,5.782912635559609,66.57608765751424,74.37025901067719,10.109892354815264,56.340936509582285,63.93734672463107,224,6,5,24,6041.585158891635,11,2769.059864491999,13,3272.5252943996356,12,12,21.0,3.0,128,28,99,15,3.0785024072781106,5.14761186915578,4.571428571428571,1.0,26.984649634823832,10K_to_20K,7.2635195263148296
10289,individual,3,0,15.0,88.0,27.88227408615033,100.32171780528608,103.0,128.2039918914364,19035.726754821073,1961.034813194553,17074.69194162652,4,7,12,2.4522526346081146,2.3808278005904024,76.79981645324264,85.79089643990923,98.87684481446568,82.786757122797,93.94883937486286,467,3,6,49,12334.903032737087,23,5789.852443937817,26,6545.05058879927,24,25,44.0,5.0,300,90,99,15,2.9559975988715133,9.135973113702324,3.3333333333333335,1.5,41.3101709088999,10K_to_20K,13.03204563045768
10290,individual,3,0,7.0,112.0,11.050163845437726,178.4884354847417,119.0,189.53859933017944,56047.49108618132,337.04188120893957,55710.44920497238,5,3,4,2.7391800576113776,2.3018319811860315,57.31529045330606,64.02528514760907,46.26457709298941,55.51943095594325,63.00507813498319,503,8,3,52,13090.101177598543,16,4027.72343926109,36,9062.377738337453,26,26,13.0,39.0,300,90,128,28,1.5480149523312612,3.4141172821104613,3.3333333333333335,1.5,121.63084003077543,20K_to_30K,-12.330977958094245
10291,individual,4,1,26.0,70.0,34.070341989870826,117.27487738437931,96.0,151.34521937425012,6728.542617536474,1254.8775483620088,5473.665069174464,4,2,11,5.244736167426197,5.463266841068955,23.966231398826746,26.77199726438714,76.67214629999313,58.21427846256024,66.06327010116169,375,4,10,39,9817.575883198906,22,5538.119728983998,17,4279.456154214908,19,20,24.0,15.0,500,120,99,15,0.09633772252874229,3.5147965882516314,4.166666666666667,2.0,10.951403999896604,10K_to_20K,7.59451466876181
10292,individual,9,1,108.0,111.0,175.0860521739972,111.14153091168654,219.0,286.2275830856837,4432.574720735536,916.0700508112315,3516.5046699243044,10,8,8,16.20284073161253,7.398557411695219,15.912363872819732,17.775250308812318,41.47623150793285,23.162510389088073,26.285495937897984,460,7,7,48,12083.17031778327,16,4027.72343926109,32,8055.44687852218,24,24,6.0,42.0,2999,700,300,90,-0.9982279043232776,5.24760513659712,4.284285714285715,4.0,3.6072385422652475,50K_above,14.07512304243959
10293,individual,4,0,5.0,60.0,7.840998034932687,82.53272280247688,65.0,90.37372083740956,19836.298966128423,579.2242428317435,19257.07472329668,3,2,13,1.0314595396560604,1.5868608302400928,46.61349707905106,52.070615338586975,50.9587773613348,40.028045886502404,45.42500013501677,433,1,3,45,11327.972172921814,30,7551.981448614543,15,3775.990724307271,22,23,42.0,3.0,128,28,300,90,-2.6667644225906995,0.8850540134657554,4.571428571428571,1.0,64.57128569703262,less_10K,-4.550573408696331
10294,individual,5,0,82.0,2.0,151.9151331271525,2.8325702297161346,84.0,154.74770335686864,7681.410473808099,4985.099128447728,2696.3113453603714,4,6,8,4.335055856976248,5.160780782114581,24.86522357157672,27.77623591956202,51.16343302257407,20.737381938142697,23.53338906453264,385,6,5,40,10069.308598152726,27,6796.783303753089,13,3272.5252943996366,20,20,7.0,33.0,99,15,128,28,0.16058623162807173,3.3655780202223604,6.6,0.5,50.00918277218815,50K_above,-5.165693771509706
10295,individual,1,0,24.0,75.0,35.06637865808043,86.81446049133713,99.0,121.88083914941757,5374.655404214288,581.6123959851902,4793.043008229098,4,5,10,4.9330555713728215,4.982884415528103,22.41552852141599,25.039751067600836,24.189957698624674,9.253068815506287,10.500653801224558,1116,3,5,113,28445.79678978145,80,20138.61719630545,33,8307.179593475998,56,57,77.0,36.0,300,90,2999,700,4.507852180112721,2.8574969812394633,3.3333333333333335,1.5,11.663748707062256,30K_to_50K,-5.131786652585358
10296,corporate,5,0,33.0,118.0,65.7253258695146,180.67172661062241,151.0,246.397052480137,1194.052169656605,78.6271243140612,1115.4250453425439,6,2,5,1.7212351799603494,1.1398908476558605,69.89536090408245,78.07812499920419,97.34010717988784,65.11859169307853,73.89848719663944,522,5,7,54,13593.566607506178,17,4279.456154214908,37,9314.11045329127,27,27,47.0,7.0,500,120,128,28,1.6985510003508988,7.502057810120104,4.166666666666667,2.0,1.9434442865504638,30K_to_50K,10.949994756610103
10297,individual,5,1,85.0,3.0,89.52155984371866,3.569559501976083,88.0,93.09111934569475,10746.770487966665,1394.9390549055329,9351.831433061132,4,1,7,4.35233369973451,4.945833749698307,16.04956329706052,17.92851189380351,85.13535220746792,26.489723616762923,30.06131506593901,437,1,10,45,11327.972172921814,9,2265.594434584363,36,9062.37773833745,22,23,12.0,33.0,300,90,500,120,-0.4016407997790996,6.020232638125453,3.3333333333333335,1.5,23.321984565899882,30K_to_50K,4.2098662897344585
10298,individual,10,0,130.0,34.0,182.54742230747095,57.05975619982878,164.0,239.60717850729975,9161.55623982436,402.1036671462786,8759.452572678081,8,2,6,1.8052076266881196,1.1007363577366582,34.291049079250556,38.305558219203505,4.393516073333759,1.793343377441815,2.035138647372625,454,6,4,47,11831.437602829452,27,6796.783303753089,20,5034.654299076363,23,24,11.0,36.0,300,90,300,90,-2.7827919864025823,0.0030192079562708363,3.3333333333333335,1.5,19.881849478785504,50K_above,-14.99181829225055
10299,individual,10,0,106.0,94.0,116.76118218070594,134.19102548169587,200.0,250.9522076624018,5768.907640625279,160.45323377029575,5608.454406854983,9,1,6,8.9173971243226,4.4586985621613,13.095392146369614,14.62849110001696,87.46173299730036,6.3893623367734005,7.250835722372139,542,8,10,56,14097.032037413814,35,8810.645023383635,21,5286.387014030179,28,28,46.0,10.0,500,120,300,90,-0.9549948852122208,13.247352199148288,4.166666666666667,2.0,9.389498112996874,30K_to_50K,-1.471987436667363
10300,corporate,2,0,85.0,49.0,135.210595795118,49.11796290426306,134.0,184.32855869938106,1243.5417072543119,338.67526071381565,904.8664465404962,6,3,9,3.1884643096976566,2.379450977386311,39.687184944549436,44.333428526385596,11.846508233151354,19.07536965407827,21.64728879268589,709,6,3,73,18376.488191628723,25,6293.317873845453,48,12083.170317783271,36,37,37.0,36.0,300,90,1500,365,6.261949120082466,0.2933980237935231,3.3333333333333335,1.5,2.6986582188678643,50K_above,-0.489381228730263
10301,individual,3,0,51.0,4.0,60.67893687414073,5.346341537544484,55.0,66.02527841168522,4814.571507010382,999.164094357436,3815.4074126529467,2,6,9,1.6652245533573071,3.0276810061041948,18.200642704222176,20.331421681565576,12.973291444513213,71.88538377823221,81.5776412640976,793,5,2,81,20390.34991125927,24,6041.585158891635,57,14348.764752367635,40,41,51.0,30.0,99,15,999,180,3.6118205059411643,0.12420877748344451,6.6,0.5,31.344866582098845,20K_to_30K,-7.049318801649467
10302,individual,10,1,6.0,14.0,6.592933980359459,23.054919793084952,20.0,29.64785377344441,31972.179956394473,978.6954648444058,30993.48449155007,1,2,8,0.26695680757954565,1.334784037897728,88.29813859876616,98.63534594481,34.91292105002972,50.75616628772992,57.59958572573039,678,6,9,69,17369.55733181345,21,5286.387014030181,48,12083.170317783268,34,35,13.0,56.0,999,180,1500,365,1.161221641686962,6.3102461002325345,5.55,3.0,34.69203554296275,50K_above,-0.9387191762693865
10303,corporate,6,0,111.0,150.0,164.24737346995667,185.66692048057013,261.0,349.9142939505268,11401.175992392935,943.7080118089189,10457.467980584015,11,5,11,21.301425863531776,8.161465848096466,54.697323409884596,61.100828425215646,90.6401847680787,7.153423150351589,8.11791433666077,190,8,1,21,5286.387014030181,9,2265.594434584363,12,3020.7925794458174,10,11,3.0,18.0,2999,700,128,28,-1.3276451263846514,6.482128989599493,4.284285714285715,4.0,9.278300775059355,30K_to_50K,7.5624178368026795
10304,individual,2,0,22.0,145.0,32.28212745161155,257.73998878915154,167.0,290.02211624076307,3115.281669521614,850.3748230636182,2264.9068464579955,8,6,4,12.248616704285608,7.334501020530303,62.51994323908073,69.83925513830462,87.87605611880163,35.10324932217317,39.83619659377218,592,6,6,61,15355.695612182904,24,6041.585158891635,37,9314.110453291269,30,31,45.0,16.0,999,180,999,180,1.1510387888827671,5.377873368727102,5.55,3.0,3.3802969504357794,50K_above,15.387316744636301
10305,individual,2,1,12.0,45.0,16.623886990545557,83.09947870007014,57.0,99.7233656906157,3738.3556233999243,2979.0876454214463,759.2679779784778,3,5,5,1.4517253766452904,2.546886625693492,87.63041639741364,97.88945241442978,64.32777305195458,11.517710934993755,13.070636080029018,721,8,4,74,18628.22090658254,22,5538.119728983998,52,13090.101177598543,37,37,54.0,20.0,300,90,1500,365,0.5998100568296741,1.8322613292556862,3.3333333333333335,1.5,8.11275091883664,30K_to_50K,3.783176530662425
10306,individual,6,0,37.0,63.0,46.33854718467692,78.8957639314384,100.0,125.23431111611532,13006.250082512415,822.0076495762778,12184.242432936138,4,6,7,3.6249509867620606,3.6249509867620606,62.50508005553861,69.82265189758196,55.482471080625395,30.219698467009707,34.294199892655044,284,6,10,30,7551.981448614543,23,5789.852443937817,7,1762.1290046767263,15,15,5.0,25.0,300,90,99,15,-2.3782847122151285,7.106753480522286,3.3333333333333335,1.5,28.22536910267451,50K_above,1.1068020428350769
10307,individual,4,0,40.0,28.0,55.353361143917034,49.98732781187505,68.0,105.34068895579207,1029.1113358153957,432.64240904491896,596.4689267704767,3,5,8,5.667760027340178,8.334941216676732,12.131996853583743,13.55230954632265,12.48969249420192,82.45429859311203,93.57155568735415,376,1,3,39,9817.575883198906,21,5286.387014030181,18,4531.188869168725,19,20,33.0,6.0,2999,700,300,90,0.04355483388305453,0.15176736913952082,4.284285714285715,4.0,0.8374929490685187,10K_to_20K,6.7681264747052206
10308,individual,7,0,45.0,89.0,72.18574893236402,151.1856311587022,134.0,223.37138009106621,3816.029407819703,1777.3873846395938,2038.6420231801092,6,4,8,7.437508647389339,5.550379587603984,8.833941173965714,9.868145099973658,7.705797205330511,72.61950515999841,82.41074373331139,540,3,6,56,14097.032037413814,40,10069.308598152726,16,4027.723439261088,28,28,29.0,27.0,999,180,300,90,0.5323113753566138,1.7187111490689881,5.55,3.0,4.140656909526587,less_10K,0.14733676547817076
10309,individual,6,1,105.0,27.0,108.26671083672012,39.18050019707028,132.0,147.4472110337904,13162.510850841514,1886.8180014076543,11275.692849433859,6,2,11,3.53172837218919,2.6755517971130227,84.53829783871981,94.43533448420884,66.78181999136292,57.89876459861277,65.70521571716674,543,6,10,56,14097.032037413814,30,7551.981448614543,26,6545.05058879927,28,28,36.0,20.0,300,90,500,120,0.920315700114797,2.1925419829519472,3.3333333333333335,1.5,28.56447667283315,20K_to_30K,2.1258534959437227
10310,individual,6,1,10.0,17.0,13.004961532972995,21.941697227071828,27.0,34.946658760044826,2869.076246552479,1257.798741164245,1611.277505388234,1,6,6,1.1255237555386024,4.168606501994824,68.16129270975546,76.14104660827053,85.97819561398673,60.650004439389896,68.82740335763076,631,4,10,65,16362.626471998177,33,8307.179593475998,32,8055.44687852218,32,33,29.0,36.0,500,120,500,120,1.8519661414745852,1.9069403492368668,4.166666666666667,2.0,4.669720453373175,30K_to_50K,10.7595766762764
10311,individual,1,0,33.0,52.0,65.21275681002302,101.60168150682671,85.0,166.81443831684973,6136.7130529560645,28.000688772443247,6108.7123641836215,3,8,5,5.483011602895539,6.450601885759458,1.6676790539439377,1.8629169654202915,38.92336037653779,76.97911926982337,87.35816165346017,454,3,2,47,11831.437602829452,27,6796.783303753089,20,5034.654299076363,23,24,27.0,20.0,300,90,999,180,-1.1907504381106264,1.6475945840330362,3.3333333333333335,1.5,13.317519646172016,30K_to_50K,2.4426257358397496
10312,corporate,8,1,61.0,8.0,104.22825637262409,14.547861639131423,69.0,118.77611801175551,10567.823642278785,1340.3350298364576,9227.488612442326,3,5,13,0.9704676918044435,1.4064749156586136,68.27266028454287,76.26545216698912,40.65277831046005,43.92724024630823,49.849920222868526,485,3,5,50,12586.635747690905,28,7048.516018706907,22,5538.119728983998,25,25,22.0,28.0,2999,700,99,15,2.805412362532737,4.986648725533456,4.284285714285715,4.0,8.60011689638573,30K_to_50K,4.366855968894528
10313,individual,9,0,22.0,36.0,29.98536655694464,36.47927724059639,58.0,66.46464379754103,22926.252625734098,563.2369617389305,22363.015663995167,2,6,7,1.8515195969800846,3.1922751672070424,49.45603887721797,55.245938149171046,32.58930015837203,21.77291278902678,24.708539836933575,469,6,8,49,12334.903032737087,23,5789.852443937817,26,6545.05058879927,24,25,11.0,38.0,1500,365,300,90,4.262559069646707,0.03919404474212258,4.109589041095891,3.0,24.876576199798283,20K_to_30K,14.197778664872832
10314,individual,3,0,1.0,122.0,1.4888400823912409,196.7639120397771,123.0,198.25275212216835,922.9130965172809,387.7175526446679,535.195543872613,6,2,14,2.5987283790519307,2.1127873000422204,84.09529983808255,93.94047398387292,10.398579361627291,21.88011231335146,24.830193000336298,213,4,1,23,5789.852443937817,5,1258.6635747690907,18,4531.188869168726,11,12,14.0,9.0,2999,700,99,15,1.2342916879955066,1.1585184039245602,4.284285714285715,4.0,0.7510686006813809,less_10K,5.526939664184591
10315,individual,10,0,57.0,37.0,103.09971585578184,43.73942795327915,94.0,146.839143809061,6756.512975035157,2208.0716774319712,4548.441297603185,4,4,7,2.950347844796627,3.1386679199964123,16.42127431442023,18.343739727261877,23.344214989988153,87.57417563956751,99.38174227967374,1010,1,9,103,25928.469640243267,22,5538.119728983998,81,20390.34991125927,51,52,65.0,38.0,300,90,2999,700,5.56135785306337,2.40427581271794,3.3333333333333335,1.5,14.662571560406157,30K_to_50K,0.0017339485400276189
10316,individual,2,0,13.0,34.0,23.18086402141803,51.11347040866535,47.0,74.29433443008338,24921.76272129984,3809.8876806184007,21111.87504068144,2,2,8,0.8488935885564562,1.8061565713967154,60.605056712651844,67.7001897177114,6.186785768214098,31.84123778181923,36.13437025228271,782,3,9,80,20138.61719630545,60,15103.962897229087,20,5034.654299076365,40,40,47.0,33.0,1500,365,1500,365,-4.783123515576021,1.6693189759989568,4.109589041095891,3.0,27.041843230577083,less_10K,-7.508877914489704
10317,individual,8,0,75.0,61.0,86.20866112560867,68.40654972501451,136.0,154.61521085062319,3647.18478500556,891.6887246730271,2755.496060332533,6,1,12,1.7665448439153664,1.2989300322907107,13.389190739210632,14.956685174125983,55.39237054683197,23.843812139396746,27.058657140608467,492,5,2,51,12838.368462644725,22,5538.119728983998,29,7300.248733660726,25,26,39.0,12.0,300,90,500,120,-5.105150657866083,2.6652142249022415,3.3333333333333335,1.5,7.914897536904427,less_10K,-8.182432918808605
10318,individual,5,1,68.0,78.0,130.01220820751948,132.3989586581664,146.0,262.4111668656859,1807.9764892922371,1476.3333220098164,331.6431672824208,7,4,14,5.3755523086544175,3.6818851429139845,42.87768718269664,47.89744807415144,85.13867712438606,63.0641336591621,71.56702798095215,425,1,8,44,11076.239457967997,19,4782.921584122544,25,6293.317873845453,22,22,43.0,1.0,128,28,500,120,-0.6548056658890586,2.7860005115027904,4.571428571428571,1.0,5.885340134414834,20K_to_30K,10.297200547162802
10319,corporate,2,0,6.0,114.0,10.898538347526092,145.42441140671045,120.0,156.32294975423653,4720.161943234349,948.8015746524139,3771.360368581935,5,2,11,1.2167098990333853,1.0139249158611545,87.68657810189333,97.95218906140914,39.986874239608206,7.20372644055399,8.174999985326082,472,1,8,49,12334.903032737087,23,5789.852443937817,26,6545.05058879927,24,25,0.0,49.0,999,180,999,180,-0.4792536810824506,0.14887936576949162,5.55,3.0,5.121703497433104,10K_to_20K,7.2565307038315625
